CNA_index	seg_index	subclone_ID	phase	change
0	6	2	A	-1
1	7	2	A	1
2	0	4	A	1
3	1	4	B	-1
4	5	5	A	-1
5	3	5	B	-1
6	8	6	B	2
7	9	7	A	-1
8	2	7	B	1
9	0	8	A	1
10	4	8	A	2
11	0	9	A	1
12	3	9	A	1
13	0	9	B	-1
14	9	9	B	-1
15	0	10	A	1
16	2	10	A	-1
17	6	10	A	-1
18	7	10	A	1
19	1	11	A	-1
20	8	12	A	-1
21	9	12	A	-1
22	8	12	B	1
23	9	12	B	-1
24	3	13	A	1
25	7	13	B	2
26	8	13	B	1
27	0	14	A	1
28	6	14	A	-1
29	7	14	A	1
30	8	14	A	-1
31	3	14	B	-1
32	1	15	A	-1
33	3	15	A	1
34	1	15	B	-1
35	0	17	A	1
36	5	17	A	-1
37	7	18	A	1
38	9	19	A	-1
39	8	19	B	1
