CNA_index	seg_index	subclone_ID	phase	change
0	38	2	B	-1
1	13	5	A	1
2	23	5	A	1
3	0	5	B	1
4	7	6	A	-1
5	28	6	A	-1
6	0	6	B	1
7	2	6	B	1
8	9	8	A	1
9	15	8	B	1
10	5	9	B	2
11	23	9	B	-1
12	21	10	A	-1
13	0	10	B	1
14	5	11	B	1
15	33	13	B	1
16	19	14	A	2
17	6	14	B	-1
18	31	14	B	-1
19	0	15	A	-1
20	38	15	A	-1
21	3	15	B	-1
22	0	17	A	-1
23	11	17	A	1
24	14	17	A	-1
25	29	18	A	1
26	39	18	A	-1
27	18	18	B	-1
28	9	19	A	2
29	0	19	B	1
30	7	19	B	1
31	14	19	B	-1
32	22	19	B	1
33	24	19	B	-1
34	33	19	B	1
35	37	19	B	2
36	18	20	A	-1
37	20	20	A	-1
38	33	20	B	1
39	39	20	B	2
