CNA_index	seg_index	subclone_ID	phase	change
0	0	1	B	1
1	2	1	B	1
2	6	1	B	1
3	1	2	A	-1
4	8	2	A	-1
5	1	2	B	-1
6	3	3	B	1
7	6	4	A	1
8	6	4	B	1
9	9	4	B	-1
10	6	5	A	1
11	2	5	B	1
12	0	6	A	-1
13	0	6	B	1
14	1	7	A	-1
15	2	7	A	-1
16	9	7	A	-1
17	6	7	B	1
18	9	7	B	-1
19	3	8	B	1
20	9	8	B	-1
21	7	9	B	-1
22	4	10	A	-1
23	5	10	B	-1
24	8	10	B	-1
25	2	11	A	-1
26	9	11	A	-1
27	7	13	A	-1
28	9	14	A	-1
29	2	16	B	1
30	6	16	B	2
31	5	17	A	-1
32	4	18	A	-1
33	6	18	A	1
34	4	18	B	-1
35	5	18	B	-1
36	7	18	B	-1
37	2	19	A	-1
38	9	19	A	-1
39	5	19	B	-1
