CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	17	1	A	-1
2	18	1	A	-1
3	9	1	B	-1
4	10	2	A	1
5	4	2	B	1
6	6	2	B	-1
7	2	3	A	2
8	6	3	A	-1
9	15	3	A	2
10	0	4	A	-1
11	16	4	A	-1
12	16	4	B	1
13	11	6	A	-1
14	4	7	A	1
15	3	7	B	-1
16	2	8	A	1
17	16	8	A	-1
18	5	9	A	1
19	13	9	B	-1
20	0	10	A	-1
21	3	10	A	1
22	6	10	A	-1
23	9	10	A	-1
24	10	10	A	1
25	12	11	A	2
26	7	11	B	1
27	0	12	A	-1
28	15	12	A	1
29	19	13	A	1
30	19	13	B	-1
31	1	14	A	-1
32	16	14	A	-1
33	1	14	B	1
34	6	15	A	-1
35	14	17	A	-1
36	10	17	B	1
37	3	18	A	1
38	13	18	A	-1
39	0	18	B	-1
