CNA_index	seg_index	subclone_ID	phase	change
0	9	1	B	-1
1	11	1	B	-1
2	4	2	A	-1
3	12	2	A	-1
4	5	3	A	-1
5	0	4	B	1
6	1	4	B	1
7	17	5	B	3
8	13	6	A	1
9	3	8	A	1
10	19	8	B	1
11	8	9	A	-1
12	13	9	A	1
13	14	9	A	1
14	4	9	B	-1
15	7	9	B	-1
16	16	9	B	-1
17	15	10	A	-1
18	17	11	B	3
19	1	12	A	-1
20	13	12	A	1
21	7	13	A	-1
22	9	13	A	2
23	16	13	A	-1
24	0	13	B	1
25	13	14	A	1
26	17	14	A	-1
27	14	14	B	1
28	2	15	A	-1
29	10	15	A	2
30	0	15	B	1
31	2	15	B	-1
32	3	16	A	2
33	18	16	B	-1
34	8	17	B	-1
35	10	18	A	1
36	13	18	A	1
37	18	18	A	1
38	5	18	B	5
39	12	19	B	-1
