SSM_index	seg_index	subclone_ID
0	9	1
1	0	1
2	5	1
3	5	1
4	5	1
5	7	1
6	9	1
7	0	2
8	5	2
9	6	2
10	0	2
11	2	2
12	4	2
13	5	2
14	5	2
15	8	2
16	8	2
17	8	2
18	8	2
19	8	2
20	9	2
21	9	2
22	5	3
23	0	3
24	2	3
25	2	3
26	5	3
27	6	3
28	8	3
29	8	3
30	0	4
31	4	4
32	8	4
33	0	4
34	3	4
35	5	4
36	5	4
37	5	4
38	7	4
39	7	5
40	9	5
41	9	5
42	5	6
43	0	6
44	9	6
45	5	7
46	0	7
47	0	7
48	2	7
49	2	7
50	2	7
51	2	7
52	3	7
53	5	7
54	5	7
55	5	7
56	5	7
57	5	7
58	5	7
59	7	7
60	7	7
61	7	7
62	8	7
63	9	7
64	0	8
65	4	8
66	5	8
67	9	8
68	0	8
69	1	8
70	1	8
71	3	8
72	3	8
73	3	8
74	3	8
75	4	8
76	5	8
77	5	8
78	5	8
79	5	8
80	5	8
81	6	8
82	6	8
83	7	8
84	7	8
85	7	8
86	8	8
87	8	8
88	9	8
89	9	8
90	0	9
91	4	9
92	0	9
93	6	9
94	0	10
95	4	10
96	8	10
97	5	11
98	0	11
99	5	11
100	6	11
101	8	11
102	9	11
103	4	12
104	5	12
105	0	12
106	5	12
107	6	12
108	1	13
109	1	13
110	1	13
111	2	13
112	2	13
113	5	13
114	5	13
115	5	13
116	5	13
117	5	13
118	9	13
119	5	14
120	6	14
121	6	14
122	0	14
123	0	14
124	3	14
125	4	14
126	5	14
127	5	14
128	7	14
129	8	14
130	0	15
131	2	15
132	5	15
133	0	15
134	2	15
135	5	15
136	6	15
137	6	15
138	6	15
139	8	15
140	5	16
141	5	16
142	6	16
143	7	16
144	7	16
145	0	16
146	0	16
147	1	16
148	3	16
149	5	16
150	6	16
151	6	16
152	6	16
153	7	16
154	8	16
155	1	17
156	4	17
157	6	17
158	2	17
159	5	17
160	8	17
161	8	18
162	6	19
163	0	19
164	0	19
165	0	19
166	1	19
167	1	19
168	5	19
169	5	19
170	5	19
171	5	19
172	7	19
173	7	19
174	8	19
175	8	19
176	9	19
177	2	20
178	2	20
179	5	20
180	6	20
181	7	20
182	8	20
183	0	20
184	0	20
185	1	20
186	1	20
187	1	20
188	2	20
189	2	20
190	3	20
191	3	20
192	4	20
193	5	20
194	5	20
195	5	20
196	7	20
197	8	20
198	8	20
199	9	20
