CNA_index	seg_index	subclone_ID	phase	change
0	7	2	A	-1
1	32	2	A	1
2	0	3	A	-1
3	12	3	A	-1
4	31	3	A	1
5	28	3	B	1
6	6	4	B	1
7	4	5	A	1
8	21	5	A	-1
9	37	5	A	-1
10	6	5	B	1
11	36	5	B	1
12	3	8	A	2
13	26	8	B	-1
14	8	11	A	2
15	17	11	A	2
16	20	11	A	-1
17	29	11	A	-1
18	7	12	A	-1
19	17	12	A	1
20	30	12	A	1
21	37	12	A	-1
22	20	12	B	1
23	1	13	A	1
24	11	13	A	1
25	30	14	A	1
26	1	14	B	1
27	31	14	B	1
28	30	15	A	2
29	6	15	B	1
30	21	16	A	-1
31	25	16	B	1
32	30	16	B	-1
33	3	18	A	1
34	18	18	A	1
35	1	18	B	1
36	15	19	B	1
37	28	19	B	1
38	7	20	A	-1
39	18	20	B	-1
