SSM_index	CNA_index
0	14
0	17
0	36
1	10
1	19
2	25
3	12
3	30
4	31
5	7
5	18
5	22
5	32
5	38
6	7
6	18
6	22
6	32
6	38
10	3
10	13
10	34
11	3
11	13
11	34
12	8
12	26
15	9
15	33
16	9
16	33
17	4
17	27
23	9
27	4
28	4
29	4
31	7
32	7
33	7
47	7
48	7
49	7
84	29
85	17
85	36
86	21
87	21
88	21
89	19
90	20
91	20
92	30
93	30
94	31
95	18
95	22
95	32
95	38
96	18
96	22
96	32
96	38
97	18
97	22
97	32
97	38
98	18
98	22
98	32
98	38
101	33
102	33
103	15
104	21
105	25
106	20
108	33
109	27
110	27
111	29
112	31
116	27
117	21
118	21
119	19
120	25
121	31
122	22
122	32
122	38
126	34
127	33
128	33
129	33
130	33
132	27
133	31
135	27
136	29
137	29
138	30
139	30
141	34
142	33
143	33
144	33
150	36
151	36
152	37
156	38
157	38
158	38
159	38
164	34
165	34
166	34
177	36
178	39
187	38
191	38
