SSM_index	CNA_index
14	9
20	8
20	10
21	8
21	10
24	13
24	16
25	14
25	18
27	6
29	11
29	19
30	8
30	10
31	8
31	10
32	8
32	10
51	5
74	7
76	9
80	14
80	18
81	14
81	18
84	8
84	10
88	9
89	9
90	9
91	9
94	6
97	17
98	17
99	14
99	18
100	14
100	18
101	14
101	18
102	12
102	15
110	13
110	16
111	17
113	11
113	19
114	8
114	10
128	13
128	16
129	13
129	16
130	17
131	17
132	17
133	14
133	18
134	14
134	18
140	10
141	10
151	13
151	16
152	14
152	18
153	14
153	18
164	17
165	14
165	18
169	14
169	18
174	17
189	18
190	18
191	18
