CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	1
1	8	1	A	2
2	17	1	B	-1
3	14	2	B	-1
4	7	3	A	1
5	4	4	A	-1
6	19	4	A	1
7	16	4	B	1
8	3	5	A	-1
9	15	5	A	1
10	0	6	A	1
11	3	7	A	-1
12	4	7	A	-1
13	12	7	A	-1
14	13	7	A	-1
15	8	7	B	1
16	9	9	A	1
17	10	9	A	1
18	14	9	A	-1
19	15	9	A	2
20	17	9	A	-1
21	13	10	B	2
22	7	11	A	1
23	17	12	A	-1
24	19	12	A	2
25	7	13	A	1
26	18	13	A	2
27	3	13	B	-1
28	15	14	B	-1
29	12	15	A	-1
30	17	15	A	-1
31	16	15	B	2
32	7	16	A	2
33	9	16	A	1
34	2	16	B	-1
35	7	17	A	2
36	16	17	A	-1
37	7	17	B	-1
38	14	18	A	-1
39	8	19	A	1
