SSM_index	seg_index	subclone_ID
0	3	1
1	3	1
2	3	1
3	3	1
4	4	1
5	5	1
6	6	1
7	7	1
8	7	1
9	7	1
10	7	1
11	7	1
12	9	1
13	9	1
14	9	1
15	9	1
16	3	1
17	3	1
18	4	1
19	6	1
20	6	1
21	7	1
22	7	1
23	7	1
24	7	1
25	2	2
26	2	2
27	3	2
28	3	2
29	4	2
30	5	2
31	5	2
32	5	2
33	7	2
34	9	2
35	2	2
36	2	2
37	8	2
38	1	3
39	1	3
40	2	3
41	2	3
42	2	3
43	2	3
44	3	3
45	3	3
46	3	3
47	6	3
48	7	3
49	7	3
50	1	3
51	1	3
52	3	3
53	3	3
54	4	3
55	4	3
56	5	3
57	5	3
58	6	3
59	7	3
60	8	3
61	2	4
62	3	4
63	3	4
64	4	4
65	5	4
66	5	4
67	7	4
68	7	4
69	8	4
70	2	5
71	2	5
72	3	5
73	3	5
74	4	5
75	5	5
76	6	5
77	6	5
78	0	5
79	3	5
80	3	5
81	3	5
82	4	5
83	7	5
84	2	6
85	2	6
86	3	6
87	3	6
88	3	6
89	5	6
90	7	6
91	7	6
92	2	6
93	2	6
94	2	6
95	2	6
96	3	6
97	3	6
98	7	6
99	7	6
100	7	6
101	9	6
102	2	7
103	4	7
104	7	7
105	1	7
106	5	7
107	7	7
108	9	8
109	5	8
110	1	9
111	2	9
112	2	9
113	2	9
114	2	9
115	3	9
116	7	9
117	2	9
118	3	9
119	3	9
120	5	9
121	7	9
122	7	9
123	1	10
124	2	10
125	2	10
126	3	10
127	3	10
128	5	10
129	0	10
130	0	10
131	1	10
132	2	10
133	3	10
134	7	10
135	3	11
136	7	11
137	7	11
138	7	11
139	1	12
140	2	12
141	3	12
142	3	12
143	4	12
144	4	12
145	5	12
146	7	12
147	7	12
148	7	12
149	8	12
150	9	12
151	1	13
152	2	14
153	4	14
154	5	14
155	7	14
156	7	14
157	1	14
158	6	14
159	7	14
160	7	14
161	3	15
162	3	15
163	5	15
164	5	15
165	5	15
166	9	15
167	2	15
168	3	15
169	3	15
170	3	15
171	3	15
172	3	15
173	7	15
174	7	15
175	2	16
176	3	16
177	5	16
178	5	16
179	7	16
180	7	16
181	2	16
182	9	16
183	2	17
184	3	17
185	2	18
186	3	18
187	3	18
188	6	18
189	2	18
190	3	18
191	1	19
192	5	20
193	6	20
194	7	20
195	7	20
196	1	20
197	4	20
198	4	20
199	7	20
