SSM_index	CNA_index
0	12
0	30
3	17
3	18
3	21
4	13
4	36
6	9
8	28
9	10
11	29
12	29
13	29
14	29
15	23
16	26
17	15
17	38
18	15
18	38
19	16
19	39
20	16
20	39
26	4
39	3
48	5
49	22
50	28
51	10
52	24
53	29
56	26
57	28
58	10
59	14
61	17
61	18
61	21
62	17
62	18
62	21
63	13
63	36
66	25
68	14
72	15
72	38
74	16
74	39
75	16
75	39
76	16
76	39
78	17
78	18
78	21
79	17
79	18
79	21
80	13
84	27
85	22
87	28
88	28
89	28
90	28
91	28
93	24
94	29
95	29
96	29
101	26
102	26
105	15
106	15
107	15
109	22
113	22
114	22
115	28
116	24
117	23
118	26
131	29
143	30
145	31
154	29
162	32
167	31
181	34
191	38
193	39
194	39
