CNA_index	seg_index	subclone_ID	phase	change
0	11	1	A	-1
1	16	1	A	1
2	20	1	A	1
3	32	1	A	1
4	19	3	A	1
5	25	3	A	-1
6	38	3	A	1
7	4	4	A	1
8	1	5	A	1
9	7	5	A	2
10	38	5	A	1
11	13	6	A	1
12	16	7	A	1
13	33	7	A	1
14	5	7	B	-1
15	2	9	A	1
16	4	9	A	1
17	13	9	A	1
18	34	9	A	-1
19	15	9	B	1
20	17	9	B	1
21	27	9	B	-1
22	15	10	A	-1
23	23	10	A	1
24	33	12	A	1
25	23	12	B	-1
26	27	13	A	1
27	9	13	B	-1
28	30	13	B	1
29	25	14	A	-1
30	33	15	B	1
31	2	16	A	1
32	13	16	A	1
33	22	16	A	1
34	1	16	B	4
35	22	17	A	1
36	6	18	A	-1
37	37	18	A	1
38	36	18	B	1
39	22	19	B	1
