CNA_index	seg_index	subclone_ID	phase	change
0	10	1	A	-1
1	11	1	B	1
2	17	2	A	-1
3	2	2	B	-1
4	7	2	B	-1
5	10	2	B	1
6	6	3	A	2
7	14	4	A	-1
8	11	4	B	1
9	12	4	B	1
10	18	4	B	2
11	3	6	A	1
12	1	8	A	1
13	15	8	A	-1
14	13	8	B	-1
15	3	9	A	1
16	5	9	A	1
17	8	9	A	1
18	9	9	B	1
19	12	9	B	1
20	2	10	A	1
21	18	10	B	1
22	19	10	B	-1
23	7	11	A	1
24	5	11	B	2
25	8	11	B	2
26	8	12	A	1
27	12	14	B	2
28	14	14	B	-1
29	18	14	B	2
30	0	15	A	-1
31	6	15	A	1
32	19	15	B	-1
33	13	16	B	-1
34	3	17	A	1
35	8	17	A	3
36	19	17	A	1
37	0	17	B	-1
38	15	19	B	-1
39	3	20	B	2
