CNA_index	seg_index	subclone_ID	phase	change
0	7	1	A	1
1	12	1	A	-1
2	16	1	B	1
3	16	3	A	-1
4	0	4	A	-1
5	7	4	B	-1
6	2	5	B	-1
7	5	5	B	2
8	9	5	B	-1
9	0	6	B	-1
10	8	6	B	1
11	14	6	B	1
12	17	7	A	-1
13	13	7	B	1
14	18	7	B	-1
15	1	9	A	-1
16	3	9	B	-1
17	4	9	B	-1
18	0	10	B	-1
19	8	11	A	-1
20	11	12	B	-1
21	17	12	B	-1
22	18	12	B	-1
23	19	12	B	1
24	3	13	A	-1
25	6	13	A	1
26	13	13	A	3
27	1	13	B	2
28	4	15	A	-1
29	5	15	A	1
30	18	15	B	-1
31	1	16	B	1
32	9	16	B	-1
33	3	17	B	-1
34	9	18	A	1
35	3	19	A	-1
36	18	19	A	-1
37	7	19	B	-1
38	19	19	B	1
39	14	20	B	2
