SSM_index	CNA_index
7	11
8	38
9	9
10	23
10	30
11	23
11	30
13	21
13	26
13	35
14	21
14	26
14	35
15	9
16	9
17	10
18	39
19	39
23	38
24	20
24	24
26	21
26	26
27	21
27	26
28	38
29	38
30	38
31	22
32	23
33	23
34	20
34	24
35	18
36	21
36	26
37	21
37	26
38	21
38	26
39	21
39	26
40	21
40	26
41	38
42	38
43	27
43	37
44	27
44	37
45	27
45	37
46	27
46	37
47	22
48	22
49	22
50	22
51	39
57	23
58	23
59	23
60	23
61	23
62	21
62	26
63	38
64	38
65	27
65	37
66	22
67	22
68	22
69	39
70	39
71	23
72	19
74	21
74	26
75	38
76	38
77	38
78	22
79	39
82	23
83	23
84	23
85	23
86	21
86	26
87	38
90	23
91	24
92	20
92	24
93	25
94	21
94	26
95	21
95	26
96	26
97	38
99	22
100	22
101	39
102	39
119	35
121	36
127	32
127	33
131	35
132	35
137	36
138	36
139	36
140	36
141	36
147	31
149	32
149	33
155	35
156	35
157	35
158	35
184	38
185	38
186	38
189	39
190	39
194	38
