CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	-1
1	4	1	A	1
2	3	1	B	1
3	1	3	B	1
4	2	4	A	-1
5	9	4	B	1
6	3	5	A	-1
7	8	5	A	1
8	1	5	B	2
9	6	5	B	-1
10	8	5	B	1
11	2	6	B	1
12	3	7	A	-1
13	4	8	B	1
14	1	10	A	-1
15	3	10	A	-1
16	6	10	A	1
17	8	10	A	3
18	1	10	B	2
19	5	10	B	-1
20	8	10	B	3
21	5	11	A	-1
22	7	11	B	-1
23	1	12	B	1
24	8	12	B	1
25	1	13	A	-1
26	6	13	A	1
27	8	13	A	1
28	3	13	B	1
29	8	13	B	1
30	7	15	A	-1
31	6	17	B	-1
32	5	18	A	-1
33	9	18	B	1
34	0	19	A	1
35	3	19	A	-1
36	1	19	B	1
37	3	19	B	1
38	8	20	A	1
39	8	20	B	2
