SSM_index	seg_index	subclone_ID
0	0	1
1	3	1
2	3	1
3	7	1
4	12	1
5	16	1
6	16	1
7	21	1
8	24	1
9	26	1
10	27	1
11	28	1
12	33	1
13	4	1
14	4	1
15	15	1
16	33	1
17	34	1
18	17	2
19	23	2
20	7	3
21	7	3
22	9	3
23	9	3
24	14	3
25	17	3
26	18	3
27	25	3
28	33	3
29	33	3
30	34	3
31	37	3
32	2	3
33	5	3
34	9	3
35	17	3
36	21	3
37	24	3
38	28	3
39	12	4
40	30	4
41	37	4
42	3	5
43	5	5
44	22	5
45	23	5
46	26	5
47	33	5
48	7	5
49	38	5
50	5	6
51	21	6
52	27	6
53	3	7
54	4	7
55	14	7
56	24	7
57	25	7
58	28	7
59	30	7
60	32	7
61	3	7
62	7	7
63	18	7
64	21	7
65	33	7
66	36	7
67	36	7
68	2	8
69	3	8
70	3	8
71	5	8
72	5	8
73	16	8
74	17	8
75	22	8
76	27	8
77	30	8
78	31	8
79	33	8
80	36	8
81	36	8
82	37	8
83	6	8
84	12	8
85	13	8
86	26	8
87	31	8
88	38	8
89	3	9
90	5	9
91	10	9
92	15	9
93	21	9
94	24	9
95	24	9
96	31	9
97	33	9
98	36	9
99	38	9
100	7	9
101	37	9
102	3	10
103	5	10
104	6	10
105	26	10
106	31	10
107	38	10
108	9	10
109	15	10
110	17	10
111	23	10
112	23	10
113	25	10
114	27	10
115	6	11
116	25	11
117	37	11
118	5	12
119	8	12
120	8	12
121	14	12
122	15	12
123	15	12
124	17	12
125	17	12
126	21	12
127	21	12
128	22	12
129	22	12
130	26	12
131	27	12
132	30	12
133	39	12
134	1	12
135	3	12
136	5	12
137	23	12
138	23	12
139	27	12
140	32	12
141	37	12
142	22	13
143	24	13
144	25	13
145	25	13
146	27	13
147	31	13
148	33	13
149	10	13
150	19	13
151	23	13
152	33	14
153	3	14
154	8	14
155	15	14
156	21	14
157	33	14
158	26	15
159	27	15
160	22	15
161	33	15
162	13	16
163	30	16
164	4	16
165	0	17
166	2	17
167	2	17
168	4	17
169	5	17
170	12	17
171	13	17
172	15	17
173	15	17
174	16	17
175	17	17
176	21	17
177	23	17
178	38	17
179	25	17
180	17	18
181	21	18
182	33	18
183	39	18
184	5	18
185	23	18
186	33	18
187	37	18
188	38	18
189	3	19
190	27	19
191	26	19
192	9	20
193	11	20
194	21	20
195	21	20
196	37	20
197	5	20
198	12	20
199	23	20
