CNA_index	seg_index	subclone_ID	phase	change
0	0	2	B	1
1	0	5	A	1
2	6	5	A	-1
3	7	5	A	-1
4	8	5	A	1
5	3	5	B	2
6	0	6	A	1
7	1	6	A	1
8	3	6	A	2
9	1	6	B	-1
10	3	6	B	1
11	2	7	A	1
12	8	7	A	2
13	0	7	B	2
14	6	7	B	-1
15	8	8	A	2
16	3	9	A	1
17	7	10	B	1
18	8	11	A	1
19	0	12	A	1
20	8	12	B	-1
21	1	13	A	1
22	9	13	A	1
23	2	13	B	2
24	5	14	A	1
25	2	14	B	1
26	5	14	B	1
27	9	14	B	-1
28	8	16	B	-1
29	5	17	A	1
30	8	17	B	-1
31	2	18	A	1
32	0	18	B	1
33	0	19	A	1
34	5	19	A	1
35	4	19	B	-1
36	3	20	A	1
37	5	20	A	1
38	0	20	B	4
39	7	20	B	1
