SSM_index	seg_index	subclone_ID
0	0	1
1	2	1
2	2	1
3	3	1
4	4	1
5	5	1
6	6	1
7	0	1
8	0	1
9	2	2
10	4	2
11	5	2
12	5	2
13	6	2
14	6	2
15	6	2
16	6	2
17	9	2
18	3	2
19	4	2
20	6	2
21	7	2
22	0	3
23	2	3
24	4	3
25	4	3
26	0	4
27	0	4
28	2	4
29	4	4
30	4	4
31	6	4
32	6	4
33	0	4
34	5	4
35	7	4
36	9	4
37	2	5
38	5	5
39	0	6
40	6	6
41	2	6
42	2	6
43	2	7
44	2	7
45	4	7
46	4	7
47	5	7
48	6	7
49	7	7
50	7	7
51	0	7
52	1	7
53	4	7
54	4	7
55	4	7
56	4	7
57	7	7
58	8	7
59	1	8
60	4	8
61	6	8
62	5	8
63	7	8
64	0	9
65	1	9
66	2	9
67	7	9
68	8	9
69	4	10
70	9	10
71	2	10
72	0	11
73	1	11
74	8	11
75	8	11
76	4	11
77	6	11
78	4	12
79	4	13
80	1	13
81	1	13
82	2	13
83	2	13
84	2	13
85	0	14
86	0	14
87	4	14
88	4	14
89	9	14
90	6	14
91	0	15
92	3	15
93	4	15
94	4	15
95	4	15
96	4	15
97	4	15
98	8	15
99	8	15
100	8	15
101	8	15
102	3	15
103	3	15
104	6	15
105	6	15
106	6	15
107	6	15
108	7	15
109	7	15
110	9	15
111	0	16
112	0	16
113	4	16
114	4	16
115	4	16
116	8	16
117	8	16
118	9	16
119	9	16
120	9	16
121	2	16
122	7	16
123	7	16
124	9	16
125	9	16
126	9	16
127	4	17
128	4	17
129	4	17
130	9	17
131	9	17
132	6	17
133	7	17
134	9	17
135	9	17
136	0	18
137	0	18
138	0	18
139	4	18
140	4	18
141	4	18
142	4	18
143	8	18
144	8	18
145	6	18
146	7	18
147	7	18
148	7	18
149	8	19
150	9	19
151	1	19
152	3	19
153	5	19
154	6	19
155	6	19
156	6	19
157	6	19
158	6	19
159	7	19
160	7	19
161	0	20
162	0	20
163	0	20
164	0	20
165	0	20
166	0	20
167	4	20
168	4	20
169	4	20
170	4	20
171	4	20
172	4	20
173	4	20
174	4	20
175	4	20
176	4	20
177	4	20
178	4	20
179	4	20
180	8	20
181	8	20
182	9	20
183	1	20
184	1	20
185	1	20
186	3	20
187	3	20
188	5	20
189	5	20
190	6	20
191	6	20
192	6	20
193	6	20
194	7	20
195	7	20
196	7	20
197	7	20
198	7	20
199	9	20
