CNA_index	seg_index	subclone_ID	phase	change
0	3	2	A	-1
1	11	2	A	2
2	11	2	B	2
3	16	4	A	2
4	29	6	A	1
5	27	6	B	1
6	29	7	A	1
7	23	7	B	1
8	25	7	B	1
9	10	8	A	1
10	16	8	A	1
11	6	9	A	1
12	2	9	B	1
13	27	9	B	1
14	8	10	B	-1
15	4	11	A	1
16	12	11	A	1
17	29	11	A	1
18	5	12	A	1
19	7	12	B	-1
20	1	13	A	3
21	24	14	A	3
22	18	15	A	-1
23	22	15	A	-1
24	28	15	A	1
25	29	15	A	1
26	14	16	A	1
27	17	16	A	1
28	25	16	B	1
29	10	17	A	1
30	13	17	A	1
31	21	17	B	1
32	10	18	A	3
33	13	18	A	1
34	5	18	B	1
35	5	19	A	2
36	21	20	A	1
37	32	20	A	1
38	2	20	B	1
39	21	20	B	1
