CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	-1
1	4	1	A	-1
2	6	1	A	-1
3	8	1	A	-1
4	9	1	A	-1
5	3	2	B	-1
6	7	3	A	-1
7	0	4	A	-1
8	1	4	A	-1
9	6	4	A	-1
10	0	4	B	-1
11	3	5	A	-1
12	7	5	A	-1
13	3	5	B	-1
14	2	6	B	-1
15	6	6	B	-1
16	8	6	B	-1
17	7	7	B	-1
18	8	7	B	-1
19	6	8	A	-1
20	9	8	B	-1
21	1	10	A	-1
22	0	11	A	-1
23	2	11	A	-1
24	5	11	A	-1
25	0	11	B	-1
26	8	12	A	-1
27	3	13	A	-1
28	9	13	A	-1
29	1	14	B	-1
30	3	16	A	-1
31	6	16	B	-1
32	0	17	A	-1
33	1	18	A	-1
34	5	18	A	-1
35	8	18	A	-1
36	9	18	A	-1
37	2	18	B	-1
38	4	19	A	-1
39	2	20	A	-1
