CNA_index	seg_index	subclone_ID	phase	change
0	2	1	B	2
1	19	1	B	2
2	14	2	A	2
3	15	2	A	1
4	18	2	A	2
5	3	3	A	3
6	4	3	A	-1
7	5	3	A	2
8	19	3	A	-1
9	0	4	A	1
10	19	4	A	-1
11	4	5	A	-1
12	11	5	A	1
13	3	6	B	-1
14	11	6	B	1
15	0	7	A	2
16	2	7	B	2
17	15	8	A	1
18	11	8	B	2
19	3	9	A	2
20	6	9	A	-1
21	5	9	B	1
22	1	10	B	2
23	5	11	A	1
24	12	11	A	1
25	17	11	A	-1
26	18	11	A	1
27	19	11	B	1
28	11	12	A	1
29	1	15	A	1
30	3	15	A	2
31	13	15	B	1
32	19	16	B	2
33	3	17	A	1
34	12	17	A	1
35	10	17	B	-1
36	18	17	B	-1
37	18	18	A	1
38	6	18	B	2
39	15	20	A	1
