CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	13	4	A	-1
2	18	4	A	1
3	0	5	A	1
4	1	5	A	1
5	11	5	A	-1
6	18	5	A	1
7	15	5	B	1
8	10	6	A	-1
9	0	7	A	1
10	13	7	B	1
11	12	8	B	1
12	17	9	A	-1
13	13	9	B	1
14	2	10	A	1
15	12	10	A	-1
16	7	10	B	-1
17	8	10	B	-1
18	14	10	B	1
19	0	11	A	1
20	16	11	A	1
21	0	11	B	-1
22	5	12	A	-1
23	15	12	A	-1
24	0	14	A	1
25	12	14	A	-1
26	13	14	A	-1
27	18	14	A	1
28	8	15	B	-1
29	15	15	B	1
30	18	15	B	1
31	3	16	A	-1
32	4	16	A	1
33	4	17	A	3
34	7	17	A	-1
35	18	17	B	1
36	9	18	A	-1
37	11	19	A	-1
38	3	20	A	-1
39	6	20	A	1
