SSM_index	CNA_index
0	11
0	26
0	35
1	17
2	9
2	21
2	32
3	39
16	3
46	11
46	26
46	35
48	18
48	20
48	30
48	36
50	12
50	23
50	25
50	29
50	37
51	12
51	23
51	25
51	29
51	37
52	17
53	9
53	21
53	32
54	9
54	21
54	32
55	9
55	21
55	32
56	21
56	32
57	39
58	34
59	11
59	26
59	35
60	17
61	15
62	18
62	20
62	30
62	36
63	17
64	17
65	17
66	14
66	38
67	14
67	38
68	14
68	38
69	15
70	15
71	16
71	22
71	28
71	33
72	39
73	39
74	34
76	18
76	20
76	30
76	36
77	19
77	31
78	19
78	31
81	12
81	23
81	25
81	29
81	37
82	23
82	25
82	29
82	37
83	24
84	17
85	17
86	17
87	14
87	38
88	38
89	38
90	21
90	32
91	21
91	32
92	21
92	32
93	21
93	32
94	21
94	32
95	27
96	39
97	39
98	39
99	34
100	18
100	20
100	30
100	36
101	23
101	25
101	29
101	37
102	21
102	32
103	39
104	39
105	39
106	39
107	39
108	18
108	20
108	30
108	36
109	31
111	23
111	25
111	29
111	37
112	21
112	32
113	21
113	32
114	27
115	27
116	22
116	28
116	33
117	22
117	28
117	33
118	39
119	34
121	38
122	39
123	39
125	39
126	31
131	32
132	32
133	32
134	39
136	31
137	31
138	31
139	31
140	31
141	31
142	31
149	29
149	37
150	29
150	37
151	29
151	37
154	38
155	38
156	38
157	38
158	38
159	32
160	32
161	32
162	39
163	39
164	39
165	39
166	39
167	34
169	39
172	38
173	38
174	38
178	39
179	39
181	37
