CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	9	1	A	1
2	7	1	B	2
3	18	1	B	1
4	4	2	A	-1
5	11	2	B	1
6	1	3	A	-1
7	19	3	A	1
8	12	5	B	-1
9	3	7	A	1
10	2	7	B	2
11	18	7	B	1
12	0	9	A	-1
13	11	9	A	2
14	2	10	A	-1
15	4	10	A	-1
16	16	10	A	1
17	1	10	B	1
18	3	10	B	1
19	11	10	B	1
20	17	11	A	-1
21	19	13	B	-1
22	11	14	A	3
23	4	15	A	-1
24	6	15	B	-1
25	8	15	B	1
26	5	16	A	-1
27	11	16	A	1
28	10	16	B	-1
29	10	17	A	1
30	4	17	B	1
31	18	17	B	1
32	3	18	B	1
33	7	19	A	-1
34	11	19	A	2
35	19	19	A	1
36	19	20	A	1
37	2	20	B	1
38	6	20	B	-1
39	13	20	B	1
