SSM_index	CNA_index
0	9
1	12
1	14
1	17
1	21
2	8
2	19
2	36
3	34
4	25
5	15
5	27
5	38
6	12
6	14
12	12
12	14
15	8
25	16
26	13
27	12
28	12
42	15
44	16
45	16
51	15
58	32
59	34
60	25
62	26
63	26
65	39
66	39
68	21
69	21
71	19
73	22
74	22
89	32
91	36
92	36
93	36
94	36
97	33
98	33
99	25
100	25
105	26
106	26
107	26
108	26
109	27
109	38
110	27
110	38
111	37
120	29
123	30
129	32
131	34
132	27
132	38
137	26
143	36
144	36
145	36
146	36
147	34
148	34
152	27
152	38
153	27
153	38
154	37
156	29
164	28
165	29
166	35
168	32
169	32
176	31
182	36
185	38
186	37
