CNA_index	seg_index	subclone_ID	phase	change
0	3	1	B	-1
1	33	2	A	-1
2	39	2	A	-1
3	4	2	B	-1
4	0	3	B	1
5	8	4	A	-1
6	10	4	B	-1
7	18	5	B	1
8	28	5	B	-1
9	32	5	B	-1
10	24	6	A	-1
11	8	6	B	-1
12	5	8	B	-1
13	9	8	B	1
14	36	8	B	1
15	3	9	A	-1
16	13	9	A	1
17	19	9	B	-1
18	20	9	B	-1
19	9	10	B	1
20	31	10	B	-1
21	32	10	B	-1
22	37	11	A	1
23	8	11	B	-1
24	15	11	B	1
25	30	12	B	-1
26	10	13	A	-1
27	1	14	B	-1
28	28	15	A	-1
29	23	16	A	-1
30	7	16	B	-1
31	9	16	B	1
32	21	16	B	-1
33	39	16	B	-1
34	20	18	B	-1
35	15	19	B	1
36	27	19	B	1
37	28	19	B	-1
38	29	20	B	1
39	32	20	B	-1
