SSM_index	seg_index	subclone_ID
0	5	1
1	6	1
2	6	1
3	9	1
4	0	1
5	2	1
6	5	1
7	5	1
8	7	1
9	3	2
10	0	3
11	0	3
12	3	3
13	3	3
14	5	3
15	5	3
16	6	3
17	6	3
18	6	3
19	6	3
20	7	3
21	7	3
22	8	3
23	8	3
24	8	3
25	0	3
26	0	3
27	1	3
28	1	3
29	2	3
30	2	3
31	4	3
32	4	3
33	4	3
34	5	3
35	7	3
36	7	3
37	8	3
38	8	3
39	8	3
40	8	3
41	8	3
42	8	3
43	8	3
44	8	3
45	8	3
46	3	4
47	5	4
48	6	4
49	6	4
50	6	4
51	7	4
52	7	4
53	7	4
54	8	4
55	8	4
56	8	4
57	8	4
58	9	4
59	0	4
60	1	4
61	2	4
62	2	4
63	3	4
64	3	4
65	4	4
66	5	4
67	5	4
68	5	4
69	6	4
70	7	4
71	7	4
72	8	4
73	8	4
74	8	4
75	8	4
76	5	5
77	7	5
78	8	5
79	0	6
80	5	6
81	5	6
82	8	6
83	8	6
84	1	6
85	3	6
86	4	6
87	5	6
88	5	6
89	7	6
90	7	6
91	7	6
92	8	6
93	8	6
94	8	6
95	0	7
96	7	8
97	8	8
98	6	9
99	6	9
100	7	9
101	8	9
102	0	9
103	2	10
104	3	10
105	4	10
106	5	10
107	5	10
108	7	10
109	7	10
110	7	10
111	7	10
112	8	10
113	8	10
114	0	10
115	0	10
116	0	10
117	0	10
118	0	10
119	2	10
120	3	10
121	3	10
122	4	10
123	4	10
124	6	10
125	6	10
126	6	10
127	6	10
128	8	10
129	8	10
130	8	10
131	9	10
132	9	10
133	7	11
134	8	11
135	0	12
136	4	12
137	1	12
138	1	12
139	8	12
140	0	13
141	2	13
142	2	13
143	3	13
144	4	13
145	5	13
146	8	13
147	8	13
148	8	13
149	1	13
150	1	13
151	3	13
152	4	13
153	5	13
154	6	13
155	6	13
156	7	13
157	7	13
158	7	13
159	0	14
160	0	14
161	8	14
162	9	14
163	0	15
164	3	15
165	7	15
166	7	15
167	8	15
168	9	15
169	0	15
170	0	15
171	3	15
172	4	15
173	4	15
174	6	15
175	7	15
176	7	15
177	7	15
178	5	16
179	6	16
180	7	16
181	8	16
182	3	16
183	8	16
184	8	16
185	3	17
186	3	17
187	0	17
188	3	17
189	3	17
190	4	17
191	6	18
192	5	19
193	6	19
194	3	19
195	4	19
196	6	19
197	6	19
198	6	19
199	3	20
