SSM_index	CNA_index
0	5
4	20
6	25
7	25
8	3
9	3
10	10
12	20
21	6
30	7
30	13
30	14
34	23
35	15
35	24
37	10
41	20
42	20
43	20
44	20
45	7
45	13
45	14
46	7
46	13
46	14
47	7
47	13
47	14
48	7
48	13
48	14
49	12
49	21
50	19
50	22
51	19
51	22
55	23
56	23
57	23
58	15
58	24
59	15
59	24
67	11
68	11
72	11
74	20
75	20
76	20
77	20
86	25
87	25
88	25
89	19
89	22
91	23
93	25
94	13
94	14
96	20
97	25
98	25
129	21
130	19
130	22
131	19
131	22
132	19
132	22
133	22
134	19
134	22
136	23
137	23
138	24
154	25
155	22
160	36
162	33
165	36
169	37
170	37
177	38
