CNA_index	seg_index	subclone_ID	phase	change
0	5	2	A	2
1	3	3	B	1
2	19	4	A	1
3	4	5	A	1
4	0	6	A	2
5	16	6	A	2
6	7	6	B	2
7	10	6	B	1
8	17	6	B	1
9	1	7	A	1
10	4	7	B	1
11	2	8	A	3
12	7	8	B	1
13	13	9	A	-1
14	0	9	B	1
15	4	9	B	2
16	19	10	A	1
17	6	12	A	1
18	14	12	A	1
19	4	12	B	1
20	14	12	B	1
21	6	13	A	1
22	17	13	A	1
23	14	14	A	1
24	9	14	B	1
25	10	14	B	2
26	19	15	A	1
27	11	15	B	1
28	13	15	B	2
29	16	15	B	2
30	19	16	B	2
31	18	17	A	1
32	11	17	B	2
33	15	17	B	-1
34	4	18	A	2
35	16	18	B	2
36	3	19	B	1
37	4	19	B	1
38	6	19	B	2
39	18	20	B	1
