CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	1
1	23	1	A	3
2	32	1	B	2
3	24	2	A	-1
4	12	3	A	1
5	5	4	B	1
6	29	4	B	-1
7	15	5	A	1
8	37	6	A	2
9	12	6	B	1
10	13	6	B	1
11	23	6	B	1
12	1	7	A	1
13	20	8	B	1
14	5	9	A	1
15	25	9	B	2
16	4	10	B	2
17	7	11	A	1
18	32	12	A	-1
19	29	13	A	-1
20	12	13	B	1
21	22	14	A	1
22	25	14	A	1
23	26	14	A	-1
24	30	14	A	2
25	7	14	B	-1
26	24	14	B	2
27	25	14	B	1
28	26	14	B	2
29	11	15	A	-1
30	7	16	A	1
31	37	16	A	1
32	10	16	B	1
33	24	16	B	1
34	35	16	B	1
35	6	17	A	1
36	6	17	B	-1
37	28	17	B	-1
38	1	18	A	2
39	35	18	A	-1
