SSM_index	seg_index	subclone_ID
0	2	1
1	3	1
2	6	1
3	7	1
4	9	1
5	10	1
6	12	1
7	12	1
8	18	1
9	19	1
10	28	1
11	29	1
12	32	1
13	33	1
14	37	1
15	3	1
16	4	1
17	5	1
18	7	1
19	9	1
20	9	1
21	11	1
22	12	1
23	12	1
24	13	1
25	18	1
26	20	1
27	23	1
28	24	1
29	25	1
30	29	1
31	35	1
32	35	1
33	38	1
34	31	2
35	12	2
36	13	2
37	18	2
38	18	2
39	18	2
40	20	2
41	38	2
42	5	3
43	8	3
44	15	3
45	16	3
46	18	3
47	18	3
48	32	3
49	34	3
50	11	3
51	12	3
52	12	3
53	17	3
54	29	3
55	29	3
56	30	3
57	31	3
58	34	3
59	34	3
60	32	4
61	5	4
62	6	4
63	7	4
64	8	4
65	12	4
66	20	4
67	33	4
68	35	4
69	3	5
70	6	5
71	25	5
72	20	5
73	26	5
74	8	6
75	10	6
76	18	6
77	31	6
78	33	6
79	34	6
80	10	7
81	37	7
82	4	7
83	18	8
84	28	8
85	3	9
86	4	9
87	6	9
88	24	9
89	25	9
90	26	9
91	32	9
92	2	9
93	3	9
94	5	9
95	9	9
96	10	9
97	10	9
98	11	9
99	18	9
100	18	9
101	25	9
102	25	9
103	29	9
104	29	9
105	32	9
106	34	9
107	35	9
108	36	9
109	38	9
110	1	10
111	1	10
112	3	10
113	10	10
114	10	10
115	11	10
116	22	10
117	24	10
118	25	10
119	26	10
120	29	10
121	33	10
122	35	10
123	3	10
124	3	10
125	4	10
126	8	10
127	9	10
128	10	10
129	12	10
130	16	10
131	20	10
132	23	10
133	30	10
134	34	10
135	8	11
136	16	11
137	18	11
138	22	11
139	4	11
140	5	11
141	6	11
142	6	11
143	12	11
144	13	11
145	18	11
146	23	11
147	24	11
148	25	11
149	32	11
150	32	11
151	32	11
152	33	11
153	6	12
154	8	12
155	6	13
156	11	13
157	27	14
158	6	15
159	30	15
160	5	15
161	25	15
162	7	16
163	10	16
164	20	16
165	30	16
166	38	16
167	5	16
168	12	16
169	15	16
170	15	16
171	18	16
172	22	16
173	22	16
174	25	16
175	28	16
176	37	16
177	9	17
178	16	17
179	20	17
180	31	17
181	6	17
182	24	17
183	25	17
184	32	17
185	34	17
186	7	18
187	10	18
188	29	18
189	32	18
190	10	18
191	22	18
192	28	18
193	39	18
194	9	19
195	26	19
196	2	19
197	20	19
198	6	20
199	25	20
