CNA_index	seg_index	subclone_ID	phase	change
0	3	1	B	1
1	14	1	B	-1
2	39	2	B	1
3	5	3	B	-1
4	22	3	B	-1
5	23	3	B	-1
6	28	3	B	-1
7	36	4	A	-1
8	0	4	B	1
9	5	4	B	-1
10	11	4	B	2
11	14	4	B	-1
12	36	4	B	-1
13	16	6	A	-1
14	34	6	A	-1
15	24	7	B	-1
16	29	8	B	1
17	23	11	A	1
18	12	11	B	-1
19	23	11	B	-1
20	34	11	B	-1
21	38	11	B	2
22	27	12	B	1
23	8	13	A	-1
24	0	13	B	1
25	32	13	B	-1
26	35	13	B	1
27	32	14	A	1
28	4	14	B	-1
29	34	14	B	-1
30	2	15	A	1
31	9	15	B	-1
32	17	16	A	1
33	30	17	A	1
34	31	17	A	-1
35	4	17	B	-1
36	1	18	A	-1
37	8	18	A	-1
38	10	19	B	1
39	11	20	B	1
