CNA_index	seg_index	subclone_ID	phase	change
0	7	1	A	-1
1	6	2	A	-1
2	5	2	B	1
3	25	2	B	1
4	18	3	B	-1
5	12	4	A	-1
6	13	4	B	1
7	24	4	B	-1
8	17	5	B	-1
9	19	5	B	-1
10	35	5	B	1
11	6	6	B	-1
12	38	6	B	1
13	2	7	B	1
14	7	7	B	1
15	27	7	B	1
16	16	8	B	3
17	38	8	B	1
18	1	9	B	-1
19	18	9	B	-1
20	22	9	B	-1
21	21	10	B	-1
22	5	11	A	1
23	6	11	B	-1
24	19	12	A	1
25	2	13	B	1
26	10	15	B	3
27	34	16	A	1
28	4	16	B	1
29	7	16	B	1
30	9	16	B	1
31	28	16	B	-1
32	22	18	A	-1
33	29	18	B	-1
34	2	19	B	1
35	18	19	B	-1
36	27	20	A	1
37	5	20	B	1
38	31	20	B	1
39	35	20	B	2
