CNA_index	seg_index	subclone_ID	phase	change
0	4	1	B	3
1	1	2	A	1
2	4	2	A	1
3	9	2	A	-1
4	1	4	A	2
5	2	4	A	-1
6	8	4	A	1
7	4	4	B	1
8	0	6	B	-1
9	4	7	A	1
10	6	7	A	-1
11	1	8	A	1
12	5	8	A	2
13	7	8	A	1
14	4	9	A	1
15	5	9	A	1
16	2	9	B	2
17	1	10	B	-1
18	0	11	A	-1
19	8	11	A	1
20	5	11	B	-1
21	4	12	A	1
22	8	13	B	-1
23	3	14	A	-1
24	4	14	B	1
25	0	15	A	-1
26	4	16	A	1
27	5	16	A	1
28	1	16	B	-1
29	3	16	B	-1
30	5	16	B	-1
31	3	17	A	-1
32	5	18	A	1
33	2	18	B	1
34	4	18	B	1
35	9	18	B	-1
36	3	19	A	-1
37	4	20	A	1
38	5	20	A	1
39	6	20	B	-1
