CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	-1
1	12	1	A	1
2	19	1	A	-1
3	16	1	B	-1
4	1	2	A	-1
5	18	2	A	-1
6	3	2	B	1
7	7	2	B	1
8	16	4	A	1
9	5	4	B	-1
10	15	4	B	1
11	12	5	B	-1
12	13	5	B	-1
13	14	6	A	1
14	0	6	B	-1
15	2	6	B	-1
16	7	6	B	1
17	9	6	B	1
18	18	8	A	-1
19	7	9	B	1
20	9	9	B	2
21	18	9	B	2
22	9	11	A	-1
23	7	11	B	1
24	19	12	A	-1
25	1	12	B	-1
26	3	12	B	1
27	14	13	A	1
28	6	13	B	-1
29	9	13	B	1
30	11	13	B	1
31	3	14	A	1
32	18	14	B	1
33	8	17	B	-1
34	8	18	A	-1
35	8	19	A	-1
36	18	19	B	2
37	4	20	A	1
38	13	20	A	1
39	8	20	B	-1
