CNA_index	seg_index	subclone_ID	phase	change
0	19	1	B	2
1	18	2	A	1
2	7	3	A	1
3	3	3	B	2
4	4	3	B	-1
5	14	4	A	1
6	19	4	A	2
7	6	4	B	2
8	12	5	A	1
9	19	5	A	1
10	14	6	A	1
11	3	6	B	2
12	5	6	B	1
13	16	7	A	1
14	18	7	A	1
15	7	9	A	1
16	10	9	A	-1
17	17	9	B	1
18	2	10	A	1
19	4	10	A	2
20	15	10	A	1
21	6	11	A	-1
22	14	12	A	1
23	4	12	B	-1
24	5	12	B	1
25	4	13	A	1
26	14	13	B	1
27	5	14	A	-1
28	7	16	A	1
29	16	16	B	1
30	15	17	A	2
31	16	17	A	1
32	19	17	B	1
33	4	18	B	-1
34	3	19	A	-1
35	15	19	A	1
36	16	19	A	1
37	0	19	B	-1
38	2	20	A	1
39	18	20	A	1
