CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	-1
1	1	1	B	-1
2	9	1	B	-1
3	0	2	A	-1
4	0	2	B	3
5	2	2	B	1
6	2	4	B	1
7	0	6	A	-1
8	5	6	A	2
9	8	6	A	-1
10	9	6	A	-1
11	5	6	B	-1
12	6	7	B	-1
13	2	8	A	-1
14	1	8	B	-1
15	4	8	B	1
16	5	8	B	-1
17	7	8	B	1
18	5	9	A	1
19	8	9	A	-1
20	3	9	B	-1
21	6	10	B	-1
22	6	11	A	-1
23	2	12	B	1
24	7	12	B	1
25	8	13	A	-1
26	2	13	B	1
27	0	14	B	1
28	5	14	B	-1
29	3	15	A	-1
30	0	15	B	1
31	7	16	B	1
32	0	17	A	-1
33	5	17	A	2
34	8	17	A	-1
35	0	18	B	1
36	2	20	B	1
37	6	20	B	-1
38	8	20	B	1
39	9	20	B	-1
