CNA_index	seg_index	subclone_ID	phase	change
0	19	1	B	-1
1	2	2	A	1
2	19	2	A	2
3	7	2	B	2
4	0	3	A	2
5	6	3	A	1
6	6	5	A	1
7	17	5	A	-1
8	2	5	B	-1
9	6	5	B	1
10	9	5	B	1
11	15	5	B	-1
12	16	5	B	-1
13	3	6	A	-1
14	15	6	A	1
15	15	7	A	3
16	3	7	B	3
17	16	9	A	1
18	4	9	B	-1
19	11	9	B	2
20	17	9	B	1
21	1	10	A	-1
22	12	10	A	-1
23	7	11	A	-1
24	19	12	A	1
25	2	13	A	2
26	3	13	B	1
27	18	13	B	-1
28	3	15	B	2
29	13	15	B	-1
30	9	16	A	-1
31	19	16	A	1
32	0	17	B	-1
33	13	18	A	2
34	19	18	A	2
35	4	19	A	-1
36	9	19	B	1
37	11	20	A	-1
38	3	20	B	3
39	17	20	B	2
