CNA_index	seg_index	subclone_ID	phase	change
0	1	1	B	1
1	7	2	A	1
2	31	3	B	-1
3	13	5	A	-1
4	38	5	A	2
5	21	5	B	1
6	37	6	A	1
7	11	6	B	2
8	21	6	B	2
9	37	6	B	-1
10	38	6	B	1
11	30	7	A	1
12	3	7	B	1
13	1	8	A	-1
14	19	8	A	1
15	17	8	B	-1
16	27	8	B	1
17	36	8	B	1
18	36	10	A	-1
19	11	10	B	1
20	17	11	A	1
21	19	11	B	3
22	16	12	A	-1
23	7	12	B	1
24	9	12	B	-1
25	24	12	B	-1
26	37	12	B	-1
27	7	13	B	1
28	30	13	B	-1
29	5	14	B	1
30	37	15	A	2
31	16	15	B	-1
32	16	16	B	-1
33	2	17	B	-1
34	24	18	A	1
35	1	18	B	2
36	24	19	A	1
37	5	19	B	1
38	33	19	B	1
39	16	20	B	-1
