CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	-1
1	8	1	A	2
2	5	2	A	5
3	9	2	B	-1
4	0	3	A	1
5	1	3	A	-1
6	5	3	B	2
7	0	6	A	1
8	7	6	A	-1
9	8	6	A	1
10	3	6	B	-1
11	5	6	B	1
12	2	7	A	2
13	0	8	A	1
14	0	9	A	1
15	0	9	B	-1
16	0	12	A	1
17	3	12	A	1
18	7	13	A	-1
19	3	14	A	2
20	6	14	B	-1
21	2	15	A	1
22	3	15	A	2
23	9	15	A	-1
24	0	15	B	-1
25	8	15	B	-1
26	5	16	B	1
27	7	16	B	-1
28	4	17	A	1
29	8	17	B	-1
30	2	18	A	1
31	6	18	A	-1
32	8	18	A	1
33	4	18	B	-1
34	5	18	B	2
35	3	19	A	1
36	0	19	B	-1
37	0	20	A	2
38	7	20	A	-1
39	5	20	B	1
