CNA_index	seg_index	subclone_ID	phase	change
0	37	1	B	1
1	28	2	A	1
2	7	2	B	-1
3	8	2	B	3
4	35	3	A	-1
5	5	4	B	-1
6	0	5	A	1
7	32	5	B	-1
8	27	6	B	1
9	15	7	A	-1
10	23	7	A	1
11	2	7	B	1
12	4	7	B	-1
13	17	7	B	-1
14	16	8	B	2
15	21	10	A	1
16	2	10	B	2
17	39	10	B	1
18	5	11	B	-1
19	6	12	B	2
20	38	12	B	2
21	1	13	A	1
22	33	13	A	-1
23	2	13	B	3
24	39	13	B	1
25	21	14	A	1
26	39	14	A	2
27	8	14	B	1
28	11	14	B	1
29	31	14	B	-1
30	9	15	A	3
31	3	15	B	1
32	3	16	B	2
33	14	17	B	1
34	35	18	B	1
35	0	20	A	2
36	8	20	A	-1
37	23	20	B	1
38	28	20	B	2
39	39	20	B	1
