CNA_index	seg_index	subclone_ID	phase	change
0	2	1	B	2
1	3	1	B	2
2	1	2	A	-1
3	0	2	B	-1
4	1	2	B	1
5	3	2	B	1
6	2	3	A	-1
7	3	3	A	1
8	4	3	A	1
9	7	3	A	1
10	4	4	A	1
11	7	4	A	1
12	3	5	A	1
13	0	6	A	1
14	2	6	B	1
15	9	7	B	2
16	0	9	B	-1
17	3	10	A	1
18	1	11	A	-1
19	4	11	A	2
20	7	11	A	1
21	9	11	A	1
22	1	11	B	1
23	7	11	B	1
24	3	12	B	1
25	0	13	B	-1
26	5	13	B	1
27	7	13	B	1
28	1	14	A	-1
29	3	15	B	1
30	7	16	A	1
31	6	17	B	1
32	2	18	A	-1
33	7	18	A	2
34	4	19	A	1
35	0	20	A	1
36	1	20	A	-1
37	6	20	A	1
38	2	20	B	1
39	7	20	B	1
