CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	1
1	28	1	A	-1
2	34	1	A	1
3	4	2	B	1
4	14	2	B	-1
5	8	4	A	1
6	12	4	A	-1
7	22	4	B	3
8	35	5	A	-1
9	31	5	B	1
10	37	6	A	1
11	21	6	B	-1
12	6	7	B	1
13	26	8	A	-1
14	17	9	A	-1
15	20	9	A	-1
16	23	9	A	1
17	1	9	B	-1
18	31	9	B	1
19	4	12	A	2
20	17	12	A	-1
21	21	12	A	-1
22	32	12	A	-1
23	5	12	B	-1
24	22	12	B	2
25	23	13	A	2
26	9	13	B	1
27	31	14	A	-1
28	17	14	B	1
29	23	16	A	1
30	6	17	B	1
31	7	17	B	-1
32	13	17	B	2
33	16	18	A	1
34	22	18	A	1
35	25	18	A	-1
36	5	18	B	-1
37	22	19	A	3
38	2	19	B	-1
39	28	19	B	-1
