CNA_index	seg_index	subclone_ID	phase	change
0	6	1	B	2
1	4	2	A	2
2	10	2	A	-1
3	4	3	A	1
4	13	3	B	1
5	0	4	A	1
6	1	5	A	1
7	16	5	A	2
8	7	7	A	1
9	14	7	A	1
10	15	8	A	1
11	1	9	A	1
12	18	9	A	1
13	5	10	A	-1
14	9	10	A	2
15	13	10	B	1
16	1	11	A	1
17	1	12	A	1
18	4	12	A	1
19	6	12	A	-1
20	18	12	A	1
21	7	12	B	2
22	0	13	A	1
23	9	13	A	1
24	15	13	A	1
25	2	13	B	-1
26	12	14	A	1
27	14	14	B	1
28	1	15	A	1
29	7	15	A	1
30	18	16	A	1
31	10	16	B	-1
32	17	16	B	-1
33	5	17	A	-1
34	6	17	A	-1
35	8	17	A	-1
36	11	17	A	1
37	14	17	A	1
38	16	17	A	1
39	4	19	B	1
