CNA_index	seg_index	subclone_ID	phase	change
0	8	2	B	-1
1	13	4	B	1
2	9	5	B	-1
3	10	5	B	-1
4	5	6	A	2
5	11	7	A	1
6	2	7	B	-1
7	6	7	B	-1
8	18	7	B	-1
9	7	8	A	-1
10	8	8	A	-1
11	1	9	A	-1
12	17	9	A	-1
13	12	9	B	-1
14	19	9	B	-1
15	2	10	A	-1
16	9	10	A	-1
17	10	10	A	2
18	15	10	A	2
19	1	10	B	-1
20	4	10	B	-1
21	4	11	A	-1
22	13	11	A	-1
23	15	11	A	1
24	18	11	A	-1
25	0	11	B	-1
26	14	12	A	-1
27	18	13	A	-1
28	2	15	A	-1
29	4	16	A	-1
30	10	16	A	1
31	7	16	B	1
32	19	16	B	-1
33	12	17	A	-1
34	16	17	A	-1
35	3	18	A	-1
36	5	18	A	1
37	13	18	A	-1
38	14	20	A	-1
39	19	20	A	-1
