SSM_index	seg_index	subclone_ID
0	3	1
1	9	1
2	9	1
3	9	1
4	10	1
5	12	1
6	12	1
7	13	1
8	14	1
9	0	1
10	0	1
11	2	1
12	5	1
13	13	1
14	15	1
15	15	1
16	15	1
17	19	1
18	5	2
19	10	2
20	10	2
21	13	2
22	15	2
23	16	2
24	0	3
25	3	3
26	6	3
27	13	3
28	14	3
29	3	4
30	4	4
31	13	4
32	15	4
33	16	4
34	19	4
35	4	4
36	5	4
37	5	4
38	10	4
39	14	4
40	15	4
41	19	4
42	11	5
43	19	5
44	1	5
45	4	5
46	7	5
47	0	6
48	6	6
49	14	6
50	16	6
51	18	6
52	2	6
53	6	6
54	9	6
55	11	6
56	12	6
57	13	6
58	13	6
59	15	6
60	15	6
61	18	6
62	18	6
63	17	7
64	3	7
65	4	7
66	4	7
67	11	7
68	12	7
69	14	7
70	16	7
71	4	8
72	13	8
73	15	8
74	19	8
75	4	9
76	5	9
77	2	9
78	9	9
79	13	9
80	1	10
81	4	11
82	10	11
83	14	11
84	15	11
85	2	11
86	3	11
87	4	11
88	9	11
89	13	11
90	13	11
91	17	11
92	4	12
93	0	12
94	1	12
95	4	12
96	15	12
97	15	12
98	0	13
99	12	13
100	2	14
101	9	14
102	9	14
103	10	14
104	11	14
105	12	14
106	13	14
107	16	14
108	18	14
109	6	14
110	7	14
111	11	14
112	14	14
113	15	14
114	15	14
115	15	14
116	15	14
117	16	14
118	4	15
119	14	15
120	5	15
121	12	15
122	12	15
123	12	15
124	13	15
125	15	15
126	15	15
127	17	15
128	17	15
129	0	16
130	4	16
131	4	16
132	4	16
133	4	16
134	5	16
135	7	16
136	12	16
137	13	16
138	14	16
139	15	16
140	15	16
141	15	16
142	17	16
143	17	16
144	17	16
145	1	16
146	1	16
147	3	16
148	5	16
149	7	16
150	7	16
151	7	16
152	12	16
153	15	16
154	18	16
155	18	16
156	5	17
157	9	17
158	15	17
159	17	17
160	2	17
161	4	17
162	9	17
163	10	17
164	15	18
165	3	18
166	12	18
167	15	18
168	13	19
169	2	19
170	9	19
171	4	20
172	5	20
173	5	20
174	5	20
175	7	20
176	9	20
177	9	20
178	13	20
179	15	20
180	15	20
181	15	20
182	17	20
183	17	20
184	0	20
185	1	20
186	2	20
187	2	20
188	3	20
189	4	20
190	5	20
191	8	20
192	12	20
193	13	20
194	13	20
195	15	20
196	15	20
197	17	20
198	18	20
199	19	20
