CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	-1
1	3	1	B	-1
2	2	2	A	-1
3	11	2	A	3
4	0	2	B	-1
5	8	2	B	1
6	10	2	B	1
7	15	2	B	1
8	5	3	A	1
9	16	4	A	3
10	2	4	B	-1
11	5	5	A	1
12	15	5	A	-1
13	18	5	A	1
14	3	6	B	-1
15	4	6	B	1
16	9	7	A	1
17	0	8	A	-1
18	1	9	B	-1
19	11	9	B	1
20	12	11	A	1
21	18	11	A	1
22	12	11	B	1
23	14	12	A	-1
24	0	12	B	-1
25	6	12	B	-1
26	13	14	B	-1
27	6	15	A	-1
28	4	15	B	1
29	5	17	A	2
30	12	17	A	1
31	14	17	B	-1
32	1	19	A	-1
33	7	19	A	1
34	7	19	B	-1
35	10	19	B	2
36	8	20	A	-1
37	11	20	A	3
38	12	20	A	1
39	18	20	A	2
