CNA_index	seg_index	subclone_ID	phase	change
0	8	1	B	-1
1	9	2	A	-1
2	7	2	B	2
3	0	3	A	1
4	3	3	A	-1
5	7	3	A	-1
6	2	3	B	-1
7	3	3	B	-1
8	6	3	B	1
9	0	4	A	1
10	6	5	A	-1
11	2	5	B	-1
12	4	5	B	1
13	7	5	B	3
14	0	6	B	-1
15	7	6	B	1
16	7	7	A	-1
17	5	8	B	-1
18	2	9	A	-1
19	0	9	B	-1
20	7	9	B	1
21	0	10	A	1
22	1	10	A	1
23	4	10	A	-1
24	7	10	A	-1
25	3	11	B	-1
26	0	12	A	1
27	0	12	B	-1
28	2	12	B	-1
29	3	13	A	-1
30	1	13	B	4
31	5	13	B	-1
32	0	14	A	1
33	7	14	B	2
34	2	15	B	-1
35	5	16	B	-1
36	7	17	A	-1
37	7	17	B	1
38	4	18	B	2
39	7	19	B	1
