SSM_index	CNA_index
0	0
3	4
5	5
11	5
12	5
19	8
20	3
21	6
21	10
40	25
41	36
42	36
43	16
44	16
45	29
45	35
45	38
46	29
46	35
46	38
47	17
48	25
49	18
50	18
51	27
52	28
53	30
54	30
55	30
56	30
57	22
57	26
58	24
59	32
60	29
60	35
60	38
61	25
62	14
62	20
62	23
63	22
63	26
65	32
66	16
67	18
68	39
69	29
69	35
69	38
71	36
73	32
74	39
75	39
76	30
77	31
77	37
78	29
78	35
78	38
79	29
79	35
79	38
82	36
83	36
84	36
87	29
87	35
87	38
88	29
88	35
88	38
90	31
90	37
92	33
93	29
93	35
93	38
94	29
94	35
94	38
95	29
95	35
95	38
96	29
96	35
96	38
97	29
97	35
97	38
98	39
99	39
100	39
101	39
102	34
103	34
104	37
105	31
105	37
106	37
107	37
113	35
113	38
114	35
114	38
115	35
115	38
116	39
117	39
121	36
127	35
127	38
128	35
128	38
129	35
129	38
132	37
139	35
139	38
140	38
141	35
141	38
142	35
142	38
143	39
144	39
145	37
149	39
