CNA_index	seg_index	subclone_ID	phase	change
0	25	1	A	-1
1	27	1	B	1
2	17	2	B	1
3	26	2	B	-1
4	7	3	A	1
5	19	3	B	-1
6	16	4	A	1
7	30	5	A	1
8	5	5	B	1
9	14	5	B	-1
10	3	7	A	1
11	3	7	B	1
12	33	7	B	1
13	16	8	B	1
14	25	8	B	1
15	30	8	B	2
16	2	9	B	-1
17	36	9	B	1
18	20	10	B	-1
19	3	11	B	2
20	12	11	B	1
21	15	11	B	-1
22	26	11	B	-1
23	13	12	B	-1
24	26	13	A	1
25	7	13	B	-1
26	32	13	B	-1
27	9	14	A	2
28	33	14	A	2
29	3	14	B	1
30	14	15	A	1
31	19	15	A	2
32	13	15	B	-1
33	16	15	B	1
34	31	16	B	1
35	39	16	B	-1
36	4	17	B	1
37	38	17	B	-1
38	1	19	B	1
39	16	19	B	1
