SSM_index	CNA_index
0	10
0	31
1	32
2	25
3	7
3	38
5	3
6	3
7	1
7	2
7	4
7	8
7	11
7	18
7	20
7	23
7	26
7	27
7	35
7	37
8	2
8	4
8	8
8	11
8	18
8	20
8	23
8	26
8	27
8	35
8	37
9	15
9	19
10	29
10	39
11	5
11	30
12	6
12	17
13	10
13	31
14	12
15	24
15	34
16	32
17	25
18	25
19	7
19	38
22	3
23	3
24	2
24	4
24	8
24	11
24	18
24	20
24	23
24	26
24	27
24	35
24	37
25	4
25	8
25	11
25	18
25	20
25	23
25	26
25	27
25	35
25	37
26	2
26	4
26	8
26	11
26	18
26	20
26	23
26	26
26	27
26	35
26	37
27	14
27	33
28	15
28	19
29	28
29	36
33	6
34	24
35	25
36	33
37	19
38	28
39	28
40	9
41	29
42	29
43	30
44	24
45	7
46	8
46	20
46	23
46	26
46	27
47	33
49	20
49	23
49	26
49	27
50	12
51	34
52	13
53	11
53	18
53	35
53	37
55	16
56	17
58	12
59	34
60	34
61	34
62	34
68	18
68	35
68	37
69	18
69	35
69	37
70	18
70	35
70	37
71	36
72	36
73	36
74	36
75	36
77	39
78	39
80	17
85	38
86	38
89	18
89	35
89	37
90	36
93	39
94	39
96	33
97	28
98	21
99	21
102	31
104	24
105	32
107	23
107	26
107	27
108	23
108	26
108	27
109	33
110	33
111	33
112	33
113	28
114	28
115	28
116	31
117	31
118	31
119	31
121	24
122	24
123	32
124	25
129	26
129	27
130	26
130	27
131	26
131	27
132	26
132	27
133	26
133	27
134	23
134	26
134	27
135	33
136	33
137	33
138	33
139	28
140	28
141	30
142	30
143	30
144	30
145	31
146	25
147	26
147	27
148	33
149	29
150	30
151	30
152	31
155	32
157	28
158	29
159	29
160	29
161	30
162	31
183	38
184	38
187	37
188	35
188	37
190	39
191	39
194	37
