CNA_index	seg_index	subclone_ID	phase	change
0	16	2	B	-1
1	4	3	A	-1
2	12	4	B	-1
3	9	5	A	1
4	1	5	B	-1
5	7	5	B	1
6	5	6	B	1
7	13	6	B	-1
8	4	7	A	-1
9	2	7	B	-1
10	14	7	B	-1
11	2	8	B	-1
12	11	10	A	-1
13	8	10	B	-1
14	13	12	A	1
15	19	12	A	-1
16	11	12	B	2
17	6	13	A	-1
18	3	13	B	1
19	4	13	B	1
20	9	13	B	1
21	9	14	A	1
22	13	14	A	1
23	3	14	B	1
24	19	14	B	1
25	5	15	A	1
26	10	15	A	1
27	10	15	B	3
28	0	17	A	1
29	8	17	A	-1
30	2	17	B	-1
31	6	17	B	1
32	19	17	B	1
33	2	18	A	1
34	8	18	A	-1
35	10	18	A	1
36	18	18	A	1
37	7	18	B	3
38	0	19	A	3
39	3	20	A	3
