CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	-1
1	10	1	B	-1
2	2	2	B	-1
3	10	3	A	1
4	13	4	A	2
5	15	4	B	-1
6	6	5	A	-1
7	7	5	A	-1
8	16	6	A	-1
9	9	8	A	-1
10	10	8	A	1
11	3	8	B	1
12	8	8	B	1
13	2	9	A	-1
14	8	9	A	-1
15	16	9	B	-1
16	3	10	A	-1
17	4	10	A	-1
18	10	10	A	1
19	15	10	A	-1
20	18	10	A	2
21	8	10	B	2
22	5	11	A	-1
23	9	11	B	1
24	1	12	A	-1
25	15	12	A	-1
26	1	13	A	-1
27	17	13	B	-1
28	9	15	A	-1
29	16	15	A	-1
30	15	15	B	-1
31	1	16	B	-1
32	6	16	B	-1
33	8	16	B	2
34	2	17	A	-1
35	0	17	B	-1
36	13	17	B	-1
37	10	19	A	1
38	6	20	A	-1
39	17	20	A	-1
