SSM_index	CNA_index
0	22
1	8
1	14
1	15
2	8
2	14
2	15
5	24
6	12
6	28
6	31
7	26
8	26
9	26
10	32
11	32
12	13
12	33
14	3
15	19
16	17
16	38
17	7
19	37
20	19
21	19
22	17
22	38
23	6
24	6
25	6
38	23
39	23
40	23
45	23
46	23
47	29
48	33
49	22
50	27
51	28
51	31
52	28
52	31
53	26
54	33
56	30
60	30
61	30
62	30
63	27
67	23
68	23
74	28
74	31
75	28
75	31
76	28
76	31
77	28
77	31
78	28
78	31
82	26
83	29
84	32
85	32
86	32
87	33
88	33
89	33
93	19
94	19
98	20
110	21
112	20
128	30
129	30
133	24
135	28
135	31
137	29
138	32
142	30
143	30
153	31
154	28
154	31
156	29
157	32
158	32
159	32
160	33
168	36
169	36
172	37
173	37
174	37
175	37
176	37
177	37
181	38
