CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	1
1	8	1	A	1
2	9	2	A	-1
3	2	2	B	-1
4	0	3	A	-1
5	6	4	A	1
6	9	4	B	2
7	1	6	B	1
8	3	6	B	1
9	4	6	B	-1
10	5	6	B	-1
11	7	6	B	1
12	9	6	B	1
13	2	7	A	-1
14	9	7	B	1
15	8	8	A	1
16	0	8	B	-1
17	6	8	B	-1
18	3	9	A	-1
19	8	9	A	1
20	6	9	B	-1
21	8	9	B	-1
22	7	10	B	1
23	9	10	B	1
24	0	11	A	-1
25	2	11	A	-1
26	8	11	A	1
27	1	11	B	1
28	7	11	B	1
29	9	11	B	1
30	3	12	B	1
31	9	12	B	1
32	1	13	A	-1
33	5	13	A	1
34	9	14	B	1
35	7	15	A	-1
36	0	16	A	-1
37	5	17	A	1
38	3	18	A	-1
39	9	20	B	1
