SSM_index	CNA_index
3	36
4	20
4	33
5	20
5	33
6	2
6	34
7	2
7	34
14	6
15	6
16	3
17	3
18	3
19	8
19	28
20	8
20	28
21	4
21	11
21	16
21	24
26	9
26	17
26	32
27	9
27	17
27	32
28	5
29	5
30	8
36	21
39	20
39	33
41	16
41	24
42	15
46	16
46	24
47	17
47	32
48	36
50	25
52	20
52	33
53	34
54	22
58	18
58	27
59	28
60	24
63	17
63	32
66	20
66	33
67	29
67	35
67	39
68	22
69	37
70	37
71	26
71	38
72	26
72	38
80	30
81	30
89	18
89	27
90	24
91	21
93	25
94	31
101	36
102	20
102	33
103	34
104	22
105	37
111	28
118	32
120	27
122	36
123	29
123	35
124	29
124	35
125	26
125	38
132	32
133	32
134	32
135	33
136	34
137	37
138	38
144	36
145	34
149	33
150	37
151	38
154	33
