CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	1
1	7	1	A	2
2	6	2	A	1
3	1	2	B	1
4	1	3	A	-1
5	6	3	A	1
6	12	3	A	-1
7	17	3	A	-1
8	16	3	B	1
9	4	6	A	-1
10	6	6	A	1
11	7	6	A	2
12	11	6	B	-1
13	5	8	A	1
14	14	9	A	-1
15	6	9	B	1
16	18	10	A	-1
17	6	10	B	1
18	16	10	B	2
19	11	11	A	-1
20	5	12	A	2
21	8	12	A	1
22	12	12	A	-1
23	16	13	A	-1
24	6	14	A	1
25	7	14	A	2
26	9	14	A	1
27	18	14	B	1
28	12	16	A	-1
29	15	16	A	1
30	19	16	A	-1
31	10	16	B	1
32	1	17	A	-1
33	16	17	A	-1
34	8	18	A	1
35	15	19	A	1
36	16	19	B	1
37	0	20	A	1
38	6	20	A	1
39	8	20	A	1
