CNA_index	seg_index	subclone_ID	phase	change
0	19	3	A	1
1	17	3	B	-1
2	4	4	B	1
3	15	4	B	-1
4	7	5	A	-1
5	12	5	B	1
6	0	6	A	-1
7	17	6	A	-1
8	1	6	B	-1
9	12	6	B	1
10	18	7	A	-1
11	19	7	A	2
12	0	7	B	1
13	12	7	B	1
14	13	9	A	1
15	3	9	B	-1
16	12	9	B	2
17	14	9	B	1
18	13	10	A	3
19	18	10	A	-1
20	18	10	B	-1
21	1	11	A	1
22	13	11	B	-1
23	19	11	B	-1
24	13	12	A	1
25	2	12	B	-1
26	2	13	A	-1
27	4	14	A	3
28	12	14	A	-1
29	13	14	A	2
30	11	14	B	-1
31	12	14	B	1
32	3	15	A	-1
33	10	16	B	1
34	2	17	B	-1
35	7	17	B	1
36	16	18	B	-1
37	2	19	A	-1
38	10	19	A	-1
39	14	20	B	1
