CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	-1
1	4	2	B	2
2	0	3	A	2
3	1	4	A	1
4	3	4	A	-1
5	4	4	A	1
6	5	4	B	1
7	1	5	A	1
8	5	5	A	-1
9	6	5	A	-1
10	4	6	A	1
11	8	7	A	-1
12	1	7	B	-1
13	7	8	A	-1
14	8	8	A	-1
15	8	8	B	1
16	9	8	B	-1
17	1	9	A	1
18	4	9	A	1
19	9	9	A	-1
20	0	9	B	1
21	3	10	A	-1
22	4	10	A	1
23	8	13	A	-1
24	0	14	A	1
25	7	14	A	-1
26	1	16	A	2
27	9	16	A	-1
28	5	16	B	2
29	7	17	A	-1
30	5	18	B	1
31	8	18	B	1
32	9	18	B	-1
33	0	19	A	1
34	1	19	A	3
35	4	19	A	1
36	6	19	B	-1
37	7	19	B	-1
38	1	20	A	1
39	7	20	A	-1
