SSM_index	CNA_index
0	18
0	25
1	2
1	9
1	14
1	21
1	26
1	37
2	13
3	8
4	8
5	39
6	23
6	31
6	36
7	9
7	14
7	21
7	26
7	37
8	16
8	33
9	20
9	30
10	23
10	31
10	36
11	39
12	22
13	23
13	31
13	36
14	12
14	15
14	27
14	32
14	38
15	7
15	24
15	34
16	9
16	14
16	21
16	26
16	37
17	13
18	17
18	28
19	16
19	33
20	24
20	34
21	24
21	34
22	24
22	34
23	35
24	35
25	18
25	25
26	18
26	25
27	18
27	25
28	11
29	23
29	31
29	36
30	23
30	31
30	36
31	9
31	14
31	21
31	26
31	37
32	9
32	14
32	21
32	26
32	37
33	9
33	14
33	21
33	26
33	37
34	9
34	14
34	21
34	26
34	37
35	9
35	14
35	21
35	26
35	37
36	9
36	14
36	21
36	26
36	37
37	10
38	13
39	13
40	19
41	19
42	17
42	28
43	17
43	28
44	16
44	33
45	16
45	33
46	16
46	33
47	16
47	33
48	16
48	33
49	16
49	33
50	29
51	29
52	24
52	34
53	24
53	34
54	24
54	34
55	24
55	34
56	20
56	30
57	20
57	30
58	39
62	22
63	22
64	22
65	35
66	35
67	11
68	11
69	12
69	15
69	38
70	13
71	13
72	17
73	17
75	24
76	20
77	22
78	22
81	18
83	11
84	36
85	36
86	14
86	21
86	37
87	14
87	21
87	37
88	13
89	19
90	16
95	39
96	39
98	22
99	22
100	22
101	22
104	39
105	18
107	21
107	37
114	22
117	36
118	21
118	37
124	36
128	39
129	36
130	37
131	37
151	33
152	29
155	31
157	33
158	34
167	33
168	33
169	33
170	34
171	34
172	34
173	34
174	34
176	35
177	35
182	32
186	33
189	34
190	34
