CNA_index	seg_index	subclone_ID	phase	change
0	27	1	A	1
1	35	1	A	1
2	33	1	B	-1
3	11	2	A	1
4	20	3	B	-1
5	6	4	A	-1
6	27	4	A	4
7	10	5	A	-1
8	19	5	A	-1
9	23	5	A	-1
10	12	5	B	-1
11	18	5	B	-1
12	27	5	B	3
13	14	6	B	-1
14	16	6	B	-1
15	19	6	B	-1
16	33	6	B	-1
17	24	7	A	1
18	22	7	B	-1
19	32	8	B	-1
20	16	10	A	-1
21	34	10	B	-1
22	15	11	A	1
23	18	11	A	-1
24	13	12	B	1
25	15	12	B	-1
26	26	14	B	-1
27	8	15	B	-1
28	29	16	A	-1
29	22	17	A	-1
30	24	17	A	1
31	4	17	B	-1
32	6	17	B	3
33	24	18	A	1
34	3	18	B	-1
35	13	19	A	-1
36	18	19	A	-1
37	4	19	B	-1
38	5	19	B	-1
39	23	19	B	1
