CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	2	1	A	1
2	5	1	B	2
3	6	1	B	1
4	17	1	B	1
5	19	1	B	1
6	4	2	A	-1
7	16	2	A	3
8	13	2	B	-1
9	3	3	A	-1
10	1	3	B	1
11	7	3	B	1
12	4	4	A	-1
13	13	4	A	-1
14	16	4	A	3
15	17	7	B	2
16	0	8	A	1
17	8	8	A	-1
18	19	8	A	1
19	4	8	B	1
20	14	8	B	1
21	18	8	B	1
22	12	10	A	1
23	12	11	A	1
24	15	11	A	-1
25	6	11	B	1
26	15	12	B	-1
27	7	13	A	1
28	10	13	B	-1
29	0	16	A	1
30	1	16	A	-1
31	5	16	B	1
32	10	17	A	2
33	7	17	B	3
34	5	18	A	1
35	12	18	B	-1
36	16	18	B	-1
37	0	19	A	1
38	12	20	A	1
39	1	20	B	1
